"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"MSRDT_DE","MSRSTE_NM","NO2","O3","CO","SO2","PM10","PM25"
"20150608","중구","0.029","0.045","0.4","0.006","35","26"
"20150608","중랑구","0.032","0.034","0.4","0.006","35","22"
"20150608","청계천","0.043","0.034","0.5","0.01","39","14"
"20150608","청량리","0.051","0.026","0.6","0.006","39","29"
"20150608","태릉","0.061","0.022","0.5","0.004","37","22"
"20150607","강남구","0.015","0.038","0.3","0.005","30","18"
"20150607","강동구","0.018","0.047","0.4","0.004","29","17"
"20150607","강변북로","0.051","0.032","0.5","0.004","30","15"
"20150607","강북구","0.018","0.039","0.2","0.005","27","18"
"20150607","강서구","0.014","0.053","0.3","0.006","30","16"
"20150607","공항로","0.025","0.045","0.5","0.007","41","22"
"20150607","관악구","0.02","0.059","0.4","0.005","35","19"
"20150607","광진구","0.019","0.044","0.4","0.005","30","16"
"20150607","구로구","0.013","0.058","0.4","0.006","29","17"
"20150607","금천구","0.016","0.042","0.4","0.006","31","21"
"20150607","길동","0.034","0.047","0.4","0.004","40","19"
"20150607","내부순환","0.029","0.062","0.4","0.005","29","16"
"20150607","노원구","0.018","0.037","0.3","0.006","35","13"
"20150607","도봉구","0.021","0.046","0.4","0.005","29","19"
"20150607","동대문","0.035","0.046","0.4","0.005","29","22"
"20150607","동대문구","0.018","0.057","0.4","0.006","28","17"
"20150607","동작구","0.02","0.05","0.4","0.006","28","18"
"20150607","동작대로","0.052","0.035","0.5","0.005","37","18"
"20150607","마포구","0.017","0.058","0.4","0.004","29","18"
"20150607","서대문구","0.012","0.048","0.3","0.005","25","15"
"20150607","서울역","0.04","0.023","0.4","0.005","32","17"
"20150607","서초구","0.016","0.052","0.4","0.005","29","17"
"20150607","성동구","0.008","0.053","0.3","0.002","43","17"
"20150607","성북구","0.02","0.05","0.3","0.006","37","17"
"20150607","송파구","0.013","0.05","0.4","0.006","32","14"
"20150607","신사동","0.043","0.055","0.7","0.004","31","17"
"20150607","신촌","0.047","0.021","0.6","0.007","33","19"
"20150607","양재대로","0.102","0.025","0.5","0.006","32","18"
"20150607","양천구","0.016","0.053","0.3","0.006","24","14"
"20150607","영등포","0.054","0.013","0.4","0.007","35","16"
"20150607","영등포구","0.017","0.056","0.5","0.006","29","17"
"20150607","용산구","0.019","0.049","0.4","0.005","28","20"
"20150607","은평구","0.025","0.051","0.3","0.004","29","16"
"20150607","종로","0.037","0.043","0.4","0.005","35","20"
"20150607","종로구","0.019","0.049","0.3","0.007","36","25"
"20150607","중구","0.024","0.054","0.4","0.005","31","21"
"20150607","중랑구","0.02","0.048","0.4","0.006","30","19"
"20150607","청계천","0.026","0.053","0.3","0.009","33","12"
"20150607","청량리","0.042","0.04","0.5","0.006","34","23"
"20150607","태릉","0.048","0.036","0.4","0.004","32","19"
"20150606","강남구","0.018","0.033","0.3","0.004","29","18"
"20150606","강동구","0.02","0.042","0.4","0.004","28","17"
"20150606","강변북로","0.051","0.026","0.5","0.003","30","15"
"20150606","강북구","0.02","0.035","0.2","0.005","28","17"
"20150606","강서구","0.022","0.045","0.3","0.006","31","16"
"20150606","공항로","0.032","0.037","0.5","0.007","43","22"
"20150606","관악구","0.027","0.05","0.4","0.004","36","20"
"20150606","광진구","0.021","0.039","0.4","0.004","30","14"
"20150606","구로구","0.019","0.052","0.4","0.005","28","16"
"20150606","금천구","0.019","0.038","0.4","0.006","31","20"
"20150606","길동","0.035","0.04","0.4","0.004","34","18"
"20150606","내부순환","0.039","0.051","0.4","0.004","34","16"
"20150606","노원구","0.018","0.036","0.3","0.006","34","11"
"20150606","도봉구","0.024","0.041","0.3","0.003","29","19"
"20150606","동대문","0.051","0.033","0.4","0.005","30","21"
"20150606","동대문구","0.025","0.047","0.3","0.006","29","18"
"20150606","동작구","0.027","0.042","0.4","0.005","31","18"
"20150606","동작대로","0.054","0.03","0.5","0.004","38","18"
"20150606","마포구","0.023","0.05","0.3","0.004","29","18"
"20150606","서대문구","0.024","0.039","0.3","0.005","27","15"
"20150606","서울역","0.046","0.02","0.4","0.005","37","16"
"20150606","서초구","0.019","0.046","0.4","0.004","29","16"
"20150606","성동구","0.02","0.047","0.2","0.002","32","18"
"20150606","성북구","0.027","0.04","0.4","0.005","39","18"
"20150606","송파구","0.017","0.041","0.4","0.004","31","13"
"20150606","신사동","0.052","0.042","0.7","0.004","34","17"
"20150606","신촌","0.05","0.017","0.6","0.006","34","18"
"20150606","양재대로","0.11","0.017","0.5","0.005","35","18"
"20150606","양천구","0.025","0.045","0.3","0.006","24","13"
"20150606","영등포","0.062","0.011","0.5","0.006","34","17"
"20150606","영등포구","0.022","0.047","0.5","0.005","31","17"
"20150606","용산구","0.026","0.043","0.4","0.005","29","21"
"20150606","은평구","0.034","0.044","0.3","0.004","30","16"
"20150606","종로","0.054","0.03","0.5","0.005","35","20"
"20150606","종로구","0.026","0.04","0.3","0.006","39","26"
"20150606","중구","0.035","0.041","0.4","0.005","31","22"
"20150606","중랑구","0.023","0.041","0.3","0.005","31","18"
"20150606","청계천","0.04","0.038","0.5","0.009","34","12"
"20150606","청량리","0.044","0.034","0.5","0.005","33","24"
"20150606","태릉","0.051","0.029","0.5","0.003","33","19"
"20150605","강남구","0.028","0.027","0.4","0.006","31","18"
"20150605","강동구","0.027","0.033","0.4","0.005","29","16"
"20150605","강변북로","0.059","0.019","0.6","0.004","31","15"
"20150605","강북구","0.029","0.026","0.3","0.005","25","16"
"20150605","강서구","0.032","0.033","0.4","0.006","39","19"
"20150605","공항로","0.042","0.024","0.7","0.006","54","26"
"20150605","관악구","0.038","0.04","0.6","0.005","37","20"
"20150605","광진구","0.031","0.028","0.5","0.004","29","13"
"20150605","구로구","0.026","0.045","0.5","0.005","33","17"
"20150605","금천구","0.028","0.028","0.5","0.006","27","21"
"20150605","길동","0.047","0.026","0.5","0.005","40","18"
"20150605","내부순환","0.052","0.032","0.5","0.004","35","16"
"20150605","노원구","0.033","0.025","0.3","0.006","32","12"
"20150605","도봉구","0.03","0.031","0.4","0.005","26","15"
"20150605","동대문","0.063","0.021","0.6","0.005","33","21"
"20150605","동대문구","0.034","0.038","0.4","0.006","28","16"
"20150605","동작구","0.035","0.028","0.5","0.006","30","19"
"20150605","동작대로","0.066","0.019","0.6","0.005","42","22"
"20150605","마포구","0.031","0.04","0.4","0.004","29","19"
"20150605","서대문구","0.035","0.03","0.3","0.005","27","16"
"20150605","서울역","0.054","0.018","0.5","0.005","38","19"
"20150605","서초구","0.03","0.033","0.5","0.005","31","16"
"20150605","성동구","0.033","0.032","0.3","0.003","29","14"
"20150605","성북구","0.039","0.025","0.5","0.006","37","17"
"20150605","송파구","0.025","0.03","0.5","0.006","29","13"
"20150605","신사동","0.061","0.031","0.9","0.004","34","16"
"20150605","신촌","0.05","0.015","0.8","0.009","37","21"
"20150605","양재대로","0.123","0.009","0.7","0.007","40","19"
"20150605","양천구","0.035","0.034","0.4","0.007","30","17"
"20150605","영등포","0.066","0.01","0.6","0.007","45","18"
"20150605","영등포구","0.027","0.036","0.5","0.005","33","16"
"20150605","용산구","0.033","0.033","0.4","0.005","27","19"
"20150605","은평구","0.044","0.036","0.4","0.004","29","14"
"20150605","종로","0.073","0.016","0.7","0.006","40","20"
"20150605","종로구","0.036","0.03","0.4","0.006","39","24"
"20150605","중구","0.051","0.026","0.5","0.005","33","22"
"20150605","중랑구","0.036","0.029","0.4","0.006","32","17"
"20150605","청계천","0.056","0.023","0.7","0.009","34","12"
"20150605","청량리","0.052","0.026","0.6","0.006","34","23"
"20150605","태릉","0.071","0.012","0.7","0.003","36","18"
"20150604","강남구","0.044","0.029","0.5","0.006","41","19"
"20150604","강동구","0.043","0.032","0.5","0.005","37","16"
"20150604","강변북로","0.081","0.014","0.7","0.005","42","17"
"20150604","강북구","0.026","0.034","0.3","0.005","27","14"
"20150604","강서구","0.037","0.041","0.4","0.007","53","22"
"20150604","공항로","0.046","0.024","0.8","0.008","87","28"
"20150604","관악구","0.044","0.045","0.6","0.005","44","21"
"20150604","광진구","0.039","0.028","0.5","0.005","41","13"
"20150604","구로구","0.03","0.047","0.5","0.006","43","20"
"20150604","금천구","0.03","0.036","0.5","0.007","32","19"
"20150604","길동","0.06","0.026","0.5","0.005","48","17"
"20150604","내부순환","0.043","0.052","0.5","0.005","36","18"
"20150604","노원구","0.028","0.032","0.3","0.006","37","9"
"20150604","도봉구","0.026","0.042","0.3","0.006","30","14"
"20150604","동대문","0.059","0.029","0.6","0.007","38","23"
"20150604","동대문구","0.041","0.041","0.5","0.007","36","17"
"20150604","동작구","0.031","0.047","0.5","0.006","36","16"
"20150604","동작대로","0.074","0.024","0.7","0.005","48","24"
"20150604","마포구","0.039","0.039","0.5","0.005","38","21"
"20150604","서대문구","0.038","0.035","0.5","0.006","34","15"
"20150604","서울역","0.071","0.016","0.6","0.007","46","18"
"20150604","서초구","0.035","0.036","0.5","0.005","41","17"
"20150604","성동구","0.051","0.028","0.4","0.004","50","18"
"20150604","성북구","0.03","0.041","0.4","0.006","33","14"
"20150604","송파구","0.031","0.03","0.5","0.005","40","14"
"20150604","신사동","0.07","0.031","0.8","0.005","45","18"
"20150604","신촌","0.069","0.014","0.9","0.011","48","20"
"20150604","양재대로","0.129","0.014","0.7","0.006","41","17"
"20150604","양천구","0.037","0.04","0.4","0.007","35","16"
"20150604","영등포","0.091","0.007","0.7","0.008","48","20"
"20150604","영등포구","0.037","0.04","0.5","0.006","45","21"
"20150604","용산구","0.047","0.031","0.5","0.006","36","20"
"20150604","은평구","0.039","0.047","0.3","0.005","31","14"
"20150604","종로","0.047","0.029","0.6","0.005","38","20"
"20150604","종로구","0.039","0.034","0.5","0.007","46","26"
"20150604","중구","0.044","0.04","0.5","0.006","40","21"
"20150604","중랑구","0.038","0.037","0.5","0.006","38","17"
"20150604","청계천","0.058","0.032","0.6","0.009","39","13"
"20150604","청량리","0.066","0.025","0.7","0.007","42","27"
"20150604","태릉","0.064","0.023","0.6","0.004","39","17"
"20150603","강남구","0.018","0.032","0.3","0.004","42","13"
"20150603","강동구","0.014","0.037","0.3","0.004","42","15"
"20150603","강변북로","0.042","0.023","0.4","0.003","40","13"
"20150603","강북구","0.015","0.031","0.2","0.005","31","12"
"20150603","강서구","0.012","0.045","0.2","0.005","54","15"
"20150603","공항로","0.021","0.031","0.5","0.006","90","19"
"20150603","관악구","0.019","0.042","0.4","0.003","45","16"
"20150603","광진구","0.013","0.035","0.4","0.005","41","11"
"20150603","구로구","0.012","0.045","0.3","0.004","49","14"
"20150603","금천구","0.013","0.032","0.4","0.005","37","15"
"20150603","길동","0.043","0.023","0.4","0.004","43","16"
"20150603","내부순환","0.042","0.036","0.4","0.004","44","19"
"20150603","노원구","0.01","0.033","0.2","0.005","44","8"
"20150603","도봉구","0.012","0.041","0.2","0.003","39","13"
"20150603","동대문","0.018","0.037","0.2","0.005","32","17"
"20150603","동대문구","0.016","0.042","0.3","0.005","37","13"
"20150603","동작구","0.015","0.041","0.3","0.005","37","12"
"20150603","동작대로","0.046","0.025","0.5","0.004","48","14"
"20150603","마포구","0.017","0.04","0.3","0.003","37","15"
"20150603","서대문구","0.011","0.036","0.3","0.004","39","11"
"20150603","서울역","0.035","0.018","0.4","0.005","43","17"
"20150603","서초구","0.018","0.033","0.3","0.004","50","13"
"20150603","성동구","0.014","0.038","0.2","0.001","51","14"
"20150603","성북구","0.01","0.044","0.2","0.004","38","12"
"20150603","송파구","0.01","0.038","0.4","0.004","42","11"
"20150603","신사동","0.042","0.035","0.6","0.003","47","13"
"20150603","신촌","0.046","0.014","0.6","0.005","49","16"
"20150603","양재대로","0.103","0.014","0.5","0.005","50","14"
"20150603","양천구","0.017","0.036","0.2","0.005","36","13"
"20150603","영등포","0.046","0.011","0.3","0.007","51","13"
"20150603","영등포구","0.02","0.04","0.4","0.005","48","16"
"20150603","용산구","0.026","0.03","0.3","0.005","37","16"
"20150603","은평구","0.021","0.046","0.2","0.004","39","12"
"20150603","종로","0.018","0.037","0.4","0.004","39","17"
"20150603","종로구","0.012","0.037","0.2","0.006","53","20"
"20150603","중구","0.016","0.043","0.2","0.004","43","19"
"20150603","중랑구","0.013","0.038","0.3","0.005","39","13"
"20150603","청계천","0.021","0.04","0.3","0.008","38","9"
"20150603","청량리","0.04","0.026","0.5","0.005","39","20"
"20150603","태릉","0.046","0.025","0.5","0.003","38","15"
"20150602","강남구","0.04","0.026","0.4","0.006","37","21"
"20150602","강동구","0.033","0.033","0.4","0.005","33","19"
"20150602","강변북로","0.076","0.013","0.6","0.005","38","20"
"20150602","강북구","0.025","0.031","0.2","0.006","30","19"
"20150602","강서구","0.031","0.041","0.3","0.006","43","24"
"20150602","공항로","0.041","0.023","0.6","0.007","71","29"
"20150602","관악구","0.044","0.039","0.5","0.006","43","25"
"20150602","광진구","0.032","0.029","0.5","0.005","35","15"
"20150602","구로구","0.03","0.044","0.5","0.006","38","23"
"20150602","금천구","0.034","0.028","0.5","0.007","38","27"
"20150602","길동","0.052","0.026","0.4","0.005","45","21"
"20150602","내부순환","0.037","0.052","0.4","0.005","34","17"
"20150602","노원구","0.028","0.031","0.3","0.006","38","13"
"20150602","도봉구","0.027","0.038","0.3","0.006","33","20"
"20150602","동대문","0.046","0.032","0.3","0.006","34","25"
"20150602","동대문구","0.033","0.04","0.4","0.006","33","21"
"20150602","동작구","0.038","0.034","0.4","0.007","35","22"
"20150602","동작대로","0.071","0.019","0.6","0.006","44","23"
"20150602","마포구","0.028","0.044","0.4","0.004","34","23"
"20150602","서대문구","0.026","0.039","0.3","0.005","31","18"
"20150602","서울역","0.057","0.017","0.5","0.006","40","20"
"20150602","서초구","0.035","0.031","0.5","0.005","39","20"
"20150602","성동구","0.039","0.03","0.3","0.004","41","20"
"20150602","성북구","0.028","0.038","0.4","0.006","32","19"
"20150602","송파구","0.027","0.031","0.5","0.006","36","16"
"20150602","신사동","0.062","0.034","0.8","0.005","37","21"
"20150602","신촌","0.062","0.014","0.7","0.009","40","24"
"20150602","양재대로","0.126","0.01","0.7","0.007","40","22"
"20150602","양천구","0.032","0.039","0.3","0.007","32","18"
"20150602","영등포","0.079","0.009","0.5","0.008","41","22"
"20150602","영등포구","0.031","0.037","0.5","0.006","36","23"
"20150602","용산구","0.038","0.031","0.4","0.006","33","24"
"20150602","은평구","0.036","0.046","0.2","0.005","32","18"
"20150602","종로","0.044","0.029","0.5","0.006","39","20"
"20150602","종로구","0.031","0.034","0.4","0.007","43","30"
"20150602","중구","0.036","0.041","0.4","0.005","34","24"
"20150602","중랑구","0.031","0.034","0.4","0.006","34","20"
"20150602","청계천","0.046","0.033","0.5","0.009","39","13"
"20150602","청량리","0.062","0.03","0.7","0.008","36","30"
"20150602","태릉","0.06","0.022","0.6","","36","21"
"20150601","강남구","0.039","0.03","0.4","0.008","36","20"
"20150601","강동구","0.046","0.027","0.5","0.007","33","20"
"20150601","강변북로","0.073","0.016","0.6","0.007","40","20"
"20150601","강북구","0.037","0.024","0.3","0.006","30","18"
"20150601","강서구","0.026","0.047","0.3","0.008","44","24"
"20150601","공항로","0.04","0.025","0.7","0.008","64","32"
"20150601","관악구","0.04","0.051","0.5","0.008","43","24"
"20150601","광진구","0.039","0.026","0.5","0.006","36","15"
"20150601","구로구","0.027","0.047","0.4","0.01","40","22"
"20150601","금천구","0.033","0.026","0.5","0.008","33","27"
"20150601","길동","0.063","0.02","0.5","0.006","46","20"
